YearN	SexN	AgeGroupN	RaceN	RegistryN	Population
45	0	15	1	22	263065
45	0	15	2	0	15916
45	0	15	2	1	1684
45	0	15	2	2	2130
45	0	15	2	3	15432
45	0	15	2	4	490
45	0	15	2	5	2392
45	0	15	2	6	6394
45	0	15	2	7	920
45	0	15	2	8	2547
45	0	15	2	9	8421
45	0	15	2	10	24125
45	0	15	2	11	1511
45	0	15	2	12	5125
45	0	15	2	13	13
45	0	15	2	14	32807
45	0	15	2	15	593
45	0	15	2	16	1184
45	0	15	2	17	10547
45	0	15	2	18	1456
45	0	15	2	19	496
45	0	15	2	20	21666
45	0	15	2	21	4113
45	0	15	2	22	86237
45	0	16	0	0	29217
45	0	16	0	1	35059
45	0	16	0	2	29675
45	0	16	0	3	4355
45	0	16	0	4	36452
45	0	16	0	5	22595
45	0	16	0	6	40324
45	0	16	0	7	22262
45	0	16	0	8	14414
45	0	16	0	9	16977
45	0	16	0	10	61621
45	0	16	0	11	3827
45	0	16	0	12	80119
45	0	16	0	13	1413
45	0	16	0	14	172922
45	0	16	0	15	45809
45	0	16	0	16	35706
45	0	16	0	17	76845
45	0	16	0	18	52478
45	0	16	0	19	17623
45	0	16	0	20	166739
45	0	16	0	21	64186
45	0	16	0	22	1919196
45	0	16	1	0	3404
45	0	16	1	1	2516
45	0	16	1	2	6654
45	0	16	1	3	124
45	0	16	1	4	374
45	0	16	1	5	396
45	0	16	1	6	1205
45	0	16	1	7	92
45	0	16	1	8	5975
45	0	16	1	9	504
45	0	16	1	10	8753
45	0	16	1	11	109
45	0	16	1	12	1820
45	0	16	1	13	369
45	0	16	1	14	8133
45	0	16	1	15	2121
45	0	16	1	16	9819
45	0	16	1	17	9328
45	0	16	1	18	9696
45	0	16	1	19	38
45	0	16	1	20	25641
45	0	16	1	21	3184
45	0	16	1	22	174517
45	0	16	2	0	12747
45	0	16	2	1	1005
45	0	16	2	2	1202
45	0	16	2	3	10969
45	0	16	2	4	304
45	0	16	2	5	1551
45	0	16	2	6	4406
45	0	16	2	7	573
45	0	16	2	8	1584
45	0	16	2	9	6192
45	0	16	2	10	17464
45	0	16	2	11	931
45	0	16	2	12	3508
45	0	16	2	13	3
45	0	16	2	14	22472
45	0	16	2	15	380
45	0	16	2	16	738
45	0	16	2	17	6683
45	0	16	2	18	832
45	0	16	2	19	261
45	0	16	2	20	15442
45	0	16	2	21	2988
45	0	16	2	22	53727
45	0	17	0	0	21847
45	0	17	0	1	27687
45	0	17	0	2	22933
45	0	17	0	3	2869
45	0	17	0	4	26857
45	0	17	0	5	15409
45	0	17	0	6	28490
45	0	17	0	7	15554
45	0	17	0	8	10089
45	0	17	0	9	12679
45	0	17	0	10	45893
45	0	17	0	11	2309
45	0	17	0	12	54802
45	0	17	0	13	833
45	0	17	0	14	127151
45	0	17	0	15	29473
45	0	17	0	16	24450
45	0	17	0	17	59703
45	0	17	0	18	33024
45	0	17	0	19	11609
45	0	17	0	20	127607
45	0	17	0	21	49084
45	0	17	0	22	1350100
45	0	17	1	0	2082
45	0	17	1	1	1467
45	0	17	1	2	4873
45	0	17	1	3	98
45	0	17	1	4	233
45	0	17	1	5	221
45	0	17	1	6	754
45	0	17	1	7	66
45	0	17	1	8	3232
45	0	17	1	9	347
45	0	17	1	10	4994
45	0	17	1	11	59
45	0	17	1	12	975
45	0	17	1	13	217
45	0	17	1	14	4546
45	0	17	1	15	1383
45	0	17	1	16	5770
45	0	17	1	17	5644
45	0	17	1	18	5347
45	0	17	1	19	18
45	0	17	1	20	15254
45	0	17	1	21	2013
45	0	17	1	22	105496
45	0	17	2	0	9132
45	0	17	2	1	525
45	0	17	2	2	572
45	0	17	2	3	8908
45	0	17	2	4	156
45	0	17	2	5	980
45	0	17	2	6	2506
45	0	17	2	7	359
45	0	17	2	8	779
45	0	17	2	9	4173
45	0	17	2	10	12150
45	0	17	2	11	524
45	0	17	2	12	2033
45	0	17	2	13	1
45	0	17	2	14	14338
45	0	17	2	15	177
45	0	17	2	16	402
45	0	17	2	17	3317
45	0	17	2	18	470
45	0	17	2	19	173
45	0	17	2	20	8954
45	0	17	2	21	1774
45	0	17	2	22	28682
45	0	18	0	0	22218
45	0	18	0	1	27865
45	0	18	0	2	22173
45	0	18	0	3	2985
45	0	18	0	4	25181
45	0	18	0	5	12295
45	0	18	0	6	26752
45	0	18	0	7	12738
45	0	18	0	8	8722
45	0	18	0	9	12338
45	0	18	0	10	44403
45	0	18	0	11	1577
45	0	18	0	12	42883
45	0	18	0	13	484
45	0	18	0	14	114473
45	0	18	0	15	22745
45	0	18	0	16	19249
45	0	18	0	17	56568
45	0	18	0	18	23086
45	0	18	0	19	9653
45	0	18	0	20	119133
45	0	18	0	21	47018
45	0	18	0	22	1148354
45	0	18	1	0	1970
45	0	18	1	1	1186
45	0	18	1	2	4622
45	0	18	1	3	80
45	0	18	1	4	186
45	0	18	1	5	182
45	0	18	1	6	578
45	0	18	1	7	62
45	0	18	1	8	2222
45	0	18	1	9	263
45	0	18	1	10	4234
45	0	18	1	11	43
45	0	18	1	12	661
45	0	18	1	13	214
45	0	18	1	14	3171
45	0	18	1	15	1063
45	0	18	1	16	4585
45	0	18	1	17	4151
45	0	18	1	18	4032
45	0	18	1	19	23
45	0	18	1	20	12834
45	0	18	1	21	1624
45	0	18	1	22	82118
45	0	18	2	0	7813
45	0	18	2	1	373
45	0	18	2	2	455
45	0	18	2	3	10059
45	0	18	2	4	110
45	0	18	2	5	729
45	0	18	2	6	2002
45	0	18	2	7	313
45	0	18	2	8	442
45	0	18	2	9	3594
45	0	18	2	10	11523
45	0	18	2	11	367
45	0	18	2	12	1375
45	0	18	2	13	1
45	0	18	2	14	11857
45	0	18	2	15	113
45	0	18	2	16	324
45	0	18	2	17	2359
45	0	18	2	18	234
45	0	18	2	19	152
45	0	18	2	20	6870
45	0	18	2	21	1335
45	0	18	2	22	19743
45	1	0	0	0	16397
45	1	0	0	1	13806
45	1	0	0	2	13775
45	1	0	0	3	1797
45	1	0	0	4	16706
45	1	0	0	5	9875
45	1	0	0	6	21045
45	1	0	0	7	22985
45	1	0	0	8	10909
45	1	0	0	9	11713
45	1	0	0	10	48426
45	1	0	0	11	3380
45	1	0	0	12	33830
45	1	0	0	13	333
45	1	0	0	14	112327
45	1	0	0	15	23295
45	1	0	0	16	17195
45	1	0	0	17	35413
45	1	0	0	18	25590
45	1	0	0	19	10356
45	1	0	0	20	79676
45	1	0	0	21	27723
45	1	0	0	22	881428
45	1	0	1	0	2629
45	1	0	1	1	2836
45	1	0	1	2	7223
45	1	0	1	3	435
45	1	0	1	4	1404
45	1	0	1	5	480
45	1	0	1	6	2769
45	1	0	1	7	550
45	1	0	1	8	10762
45	1	0	1	9	547
45	1	0	1	10	5758
45	1	0	1	11	327
45	1	0	1	12	3039
45	1	0	1	13	306
45	1	0	1	14	9658
45	1	0	1	15	3052
45	1	0	1	16	12022
45	1	0	1	17	9847
45	1	0	1	18	12110
45	1	0	1	19	203
45	1	0	1	20	25700
45	1	0	1	21	4837
45	1	0	1	22	213495
45	1	0	2	0	6751
45	1	0	2	1	1178
45	1	0	2	2	1190
45	1	0	2	3	6898
45	1	0	2	4	828
45	1	0	2	5	2641
45	1	0	2	6	4709
45	1	0	2	7	1615
45	1	0	2	8	1979
45	1	0	2	9	4595
45	1	0	2	10	9535
45	1	0	2	11	1770
45	1	0	2	12	5198
45	1	0	2	13	14
45	1	0	2	14	15970
45	1	0	2	15	623
45	1	0	2	16	955
45	1	0	2	17	5494
45	1	0	2	18	1008
45	1	0	2	19	611
45	1	0	2	20	12377
45	1	0	2	21	3004
45	1	0	2	22	64579
45	1	1	0	0	63773
45	1	1	0	1	58013
45	1	1	0	2	56296
45	1	1	0	3	6057
45	1	1	0	4	68305
45	1	1	0	5	42957
45	1	1	0	6	85924
45	1	1	0	7	91599
45	1	1	0	8	44339
45	1	1	0	9	46631
45	1	1	0	10	192297
45	1	1	0	11	13128
45	1	1	0	12	137536
45	1	1	0	13	1480
45	1	1	0	14	452194
45	1	1	0	15	92464
45	1	1	0	16	69170
45	1	1	0	17	146096
45	1	1	0	18	105829
45	1	1	0	19	42198
45	1	1	0	20	313341
45	1	1	0	21	111986
45	1	1	0	22	3595991
45	1	1	1	0	10542
45	1	1	1	1	12297
45	1	1	1	2	28735
45	1	1	1	3	1547
45	1	1	1	4	5498
45	1	1	1	5	2133
45	1	1	1	6	10871
45	1	1	1	7	2250
45	1	1	1	8	43801
45	1	1	1	9	2379
45	1	1	1	10	23943
45	1	1	1	11	1397
45	1	1	1	12	11890
45	1	1	1	13	1385
45	1	1	1	14	39875
45	1	1	1	15	12618
45	1	1	1	16	47836
45	1	1	1	17	38799
45	1	1	1	18	51204
45	1	1	1	19	877
45	1	1	1	20	98598
45	1	1	1	21	18718
45	1	1	1	22	859373
45	1	1	2	0	27344
45	1	1	2	1	5301
45	1	1	2	2	5504
45	1	1	2	3	28023
45	1	1	2	4	3040
45	1	1	2	5	9419
45	1	1	2	6	18942
45	1	1	2	7	5669
45	1	1	2	8	8504
45	1	1	2	9	19208
45	1	1	2	10	32271
45	1	1	2	11	6798
45	1	1	2	12	20774
45	1	1	2	13	38
45	1	1	2	14	69410
45	1	1	2	15	2454
45	1	1	2	16	3698
45	1	1	2	17	24313
45	1	1	2	18	4931
45	1	1	2	19	2183
45	1	1	2	20	46254
45	1	1	2	21	12184
45	1	1	2	22	264988
45	1	2	0	0	79335
45	1	2	0	1	81425
45	1	2	0	2	76004
45	1	2	0	3	6180
45	1	2	0	4	90045
45	1	2	0	5	56732
45	1	2	0	6	106662
45	1	2	0	7	117126
45	1	2	0	8	58318
45	1	2	0	9	58272
45	1	2	0	10	235606
45	1	2	0	11	15899
45	1	2	0	12	183160
45	1	2	0	13	1973
45	1	2	0	14	572775
45	1	2	0	15	120407
45	1	2	0	16	88457
45	1	2	0	17	193292
45	1	2	0	18	142513
45	1	2	0	19	56159
45	1	2	0	20	387819
45	1	2	0	21	148502
45	1	2	0	22	4702843
45	1	2	1	0	13789
45	1	2	1	1	16542
45	1	2	1	2	35233
45	1	2	1	3	1626
45	1	2	1	4	6707
45	1	2	1	5	2674
45	1	2	1	6	12844
45	1	2	1	7	2745
45	1	2	1	8	55632
45	1	2	1	9	3168
45	1	2	1	10	30619
45	1	2	1	11	1605
45	1	2	1	12	15091
45	1	2	1	13	1798
45	1	2	1	14	51898
45	1	2	1	15	15665
45	1	2	1	16	61155
45	1	2	1	17	47923
45	1	2	1	18	67293
45	1	2	1	19	1019
45	1	2	1	20	119681
45	1	2	1	21	22206
45	1	2	1	22	1086166
45	1	2	2	0	36415
45	1	2	2	1	7230
45	1	2	2	2	7692
45	1	2	2	3	33837
45	1	2	2	4	3639
45	1	2	2	5	11359
45	1	2	2	6	23054
45	1	2	2	7	6769
45	1	2	2	8	10255
45	1	2	2	9	26432
45	1	2	2	10	42824
45	1	2	2	11	7837
45	1	2	2	12	26627
45	1	2	2	13	60
45	1	2	2	14	99558
45	1	2	2	15	3450
45	1	2	2	16	4341
45	1	2	2	17	32267
45	1	2	2	18	6878
45	1	2	2	19	2529
45	1	2	2	20	55320
45	1	2	2	21	15680
45	1	2	2	22	348334
45	1	3	0	0	76581
45	1	3	0	1	89499
45	1	3	0	2	82683
45	1	3	0	3	5516
45	1	3	0	4	89531
45	1	3	0	5	56429
45	1	3	0	6	105216
45	1	3	0	7	110259
45	1	3	0	8	56226
45	1	3	0	9	55241
45	1	3	0	10	235854
45	1	3	0	11	15138
45	1	3	0	12	183156
45	1	3	0	13	2017
45	1	3	0	14	570236
45	1	3	0	15	120725
45	1	3	0	16	87602
45	1	3	0	17	202320
45	1	3	0	18	145028
45	1	3	0	19	55633
45	1	3	0	20	397598
45	1	3	0	21	159399
45	1	3	0	22	4762225
45	1	3	1	0	13947
45	1	3	1	1	16912
45	1	3	1	2	37183
45	1	3	1	3	1456
45	1	3	1	4	5940
45	1	3	1	5	2428
45	1	3	1	6	12071
45	1	3	1	7	2452
45	1	3	1	8	56988
45	1	3	1	9	2917
45	1	3	1	10	31512
45	1	3	1	11	1554
45	1	3	1	12	14475
45	1	3	1	13	1761
45	1	3	1	14	51012
45	1	3	1	15	14935
45	1	3	1	16	59280
45	1	3	1	17	49718
45	1	3	1	18	67746
45	1	3	1	19	959
45	1	3	1	20	124533
45	1	3	1	21	21653
45	1	3	1	22	1072029
45	1	3	2	0	34634
45	1	3	2	1	6787
45	1	3	2	2	7606
45	1	3	2	3	32910
45	1	3	2	4	3429
45	1	3	2	5	10965
45	1	3	2	6	21813
45	1	3	2	7	6547
45	1	3	2	8	10000
45	1	3	2	9	24066
45	1	3	2	10	44272
45	1	3	2	11	7804
45	1	3	2	12	24716
45	1	3	2	13	55
45	1	3	2	14	97704
45	1	3	2	15	3070
45	1	3	2	16	4278
45	1	3	2	17	29831
45	1	3	2	18	6427
45	1	3	2	19	2464
45	1	3	2	20	54892
45	1	3	2	21	14837
45	1	3	2	22	331597
45	1	4	0	0	75475
45	1	4	0	1	99576
45	1	4	0	2	79845
45	1	4	0	3	5867
45	1	4	0	4	94411
45	1	4	0	5	55592
45	1	4	0	6	105643
45	1	4	0	7	99985
45	1	4	0	8	52209
45	1	4	0	9	58330
45	1	4	0	10	256101
45	1	4	0	11	14471
45	1	4	0	12	179705
45	1	4	0	13	1792
45	1	4	0	14	589464
45	1	4	0	15	120333
45	1	4	0	16	84224
45	1	4	0	17	203862
45	1	4	0	18	141151
45	1	4	0	19	52057
45	1	4	0	20	435490
45	1	4	0	21	186004
45	1	4	0	22	4828249
45	1	4	1	0	14852
45	1	4	1	1	18309
45	1	4	1	2	39207
45	1	4	1	3	1263
45	1	4	1	4	5664
45	1	4	1	5	2453
45	1	4	1	6	11363
45	1	4	1	7	2226
45	1	4	1	8	57224
45	1	4	1	9	3321
45	1	4	1	10	35410
45	1	4	1	11	1381
45	1	4	1	12	14408
45	1	4	1	13	1688
45	1	4	1	14	54111
45	1	4	1	15	15475
45	1	4	1	16	59659
45	1	4	1	17	52384
45	1	4	1	18	70174
45	1	4	1	19	987
45	1	4	1	20	134960
45	1	4	1	21	24982
45	1	4	1	22	1110415
45	1	4	2	0	34605
45	1	4	2	1	6657
45	1	4	2	2	6210
45	1	4	2	3	31613
45	1	4	2	4	3755
45	1	4	2	5	10574
45	1	4	2	6	21913
45	1	4	2	7	6412
45	1	4	2	8	9058
45	1	4	2	9	22114
45	1	4	2	10	50811
45	1	4	2	11	7274
45	1	4	2	12	24605
45	1	4	2	13	43
45	1	4	2	14	102799
45	1	4	2	15	2569
45	1	4	2	16	4085
45	1	4	2	17	26943
45	1	4	2	18	6241
45	1	4	2	19	2406
45	1	4	2	20	60107
45	1	4	2	21	17922
45	1	4	2	22	322060
45	1	5	0	0	80765
45	1	5	0	1	88510
45	1	5	0	2	78321
45	1	5	0	3	11777
45	1	5	0	4	100442
45	1	5	0	5	59165
45	1	5	0	6	118760
45	1	5	0	7	111835
45	1	5	0	8	51511
45	1	5	0	9	60629
45	1	5	0	10	281665
45	1	5	0	11	17262
45	1	5	0	12	190955
45	1	5	0	13	1652
45	1	5	0	14	623612
45	1	5	0	15	134394
45	1	5	0	16	101715
45	1	5	0	17	194046
45	1	5	0	18	150202
45	1	5	0	19	51544
45	1	5	0	20	475023
45	1	5	0	21	192223
45	1	5	0	22	5147520
45	1	5	1	0	16728
45	1	5	1	1	19089
45	1	5	1	2	45141
45	1	5	1	3	1798
45	1	5	1	4	5717
45	1	5	1	5	2650
45	1	5	1	6	12046
45	1	5	1	7	2216
45	1	5	1	8	61098
45	1	5	1	9	3552
45	1	5	1	10	41889
45	1	5	1	11	1577
45	1	5	1	12	14814
45	1	5	1	13	1795
45	1	5	1	14	57103
45	1	5	1	15	16727
45	1	5	1	16	69336
45	1	5	1	17	55732
45	1	5	1	18	74978
45	1	5	1	19	781
45	1	5	1	20	158962
45	1	5	1	21	27430
45	1	5	1	22	1215351
45	1	5	2	0	43018
45	1	5	2	1	6854
45	1	5	2	2	6169
45	1	5	2	3	31837
45	1	5	2	4	4975
45	1	5	2	5	12027
45	1	5	2	6	26956
45	1	5	2	7	8085
45	1	5	2	8	9895
45	1	5	2	9	23353
45	1	5	2	10	62443
45	1	5	2	11	7714
45	1	5	2	12	27763
45	1	5	2	13	37
45	1	5	2	14	118505
45	1	5	2	15	3455
45	1	5	2	16	5282
45	1	5	2	17	27267
45	1	5	2	18	6502
45	1	5	2	19	2489
45	1	5	2	20	80092
45	1	5	2	21	22063
45	1	5	2	22	368640
45	1	6	0	0	102101
45	1	6	0	1	83195
45	1	6	0	2	78242
45	1	6	0	3	13541
45	1	6	0	4	84451
45	1	6	0	5	55008
45	1	6	0	6	132318
45	1	6	0	7	96596
45	1	6	0	8	62261
45	1	6	0	9	57140
45	1	6	0	10	278446
45	1	6	0	11	19491
45	1	6	0	12	175202
45	1	6	0	13	1651
45	1	6	0	14	567468
45	1	6	0	15	121024
45	1	6	0	16	102053
45	1	6	0	17	190292
45	1	6	0	18	135899
45	1	6	0	19	48152
45	1	6	0	20	498858
45	1	6	0	21	192446
45	1	6	0	22	4936230
45	1	6	1	0	15614
45	1	6	1	1	16530
45	1	6	1	2	34441
45	1	6	1	3	1691
45	1	6	1	4	4166
45	1	6	1	5	2078
45	1	6	1	6	11391
45	1	6	1	7	1732
45	1	6	1	8	60524
45	1	6	1	9	2997
45	1	6	1	10	39065
45	1	6	1	11	1302
45	1	6	1	12	12624
45	1	6	1	13	1610
45	1	6	1	14	47199
45	1	6	1	15	12533
45	1	6	1	16	60400
45	1	6	1	17	49139
45	1	6	1	18	59261
45	1	6	1	19	550
45	1	6	1	20	143124
45	1	6	1	21	23798
45	1	6	1	22	1037208
45	1	6	2	0	52348
45	1	6	2	1	8514
45	1	6	2	2	7234
45	1	6	2	3	33220
45	1	6	2	4	4112
45	1	6	2	5	10877
45	1	6	2	6	29431
45	1	6	2	7	6925
45	1	6	2	8	12565
45	1	6	2	9	29671
45	1	6	2	10	70511
45	1	6	2	11	7238
45	1	6	2	12	25016
45	1	6	2	13	39
45	1	6	2	14	112679
45	1	6	2	15	3312
45	1	6	2	16	5555
45	1	6	2	17	36485
45	1	6	2	18	6335
45	1	6	2	19	2510
45	1	6	2	20	91796
45	1	6	2	21	24759
45	1	6	2	22	389808
45	1	7	0	0	104078
45	1	7	0	1	84060
45	1	7	0	2	80026
45	1	7	0	3	11924
45	1	7	0	4	89397
45	1	7	0	5	55210
45	1	7	0	6	132678
45	1	7	0	7	103362
45	1	7	0	8	64213
45	1	7	0	9	57866
45	1	7	0	10	263599
45	1	7	0	11	18374
45	1	7	0	12	178025
45	1	7	0	13	1905
45	1	7	0	14	555854
45	1	7	0	15	126121
45	1	7	0	16	100175
45	1	7	0	17	196120
45	1	7	0	18	137120
45	1	7	0	19	49867
45	1	7	0	20	463275
45	1	7	0	21	175673
45	1	7	0	22	4956189
45	1	7	1	0	15381
45	1	7	1	1	16305
45	1	7	1	2	32874
45	1	7	1	3	1523
45	1	7	1	4	4085
45	1	7	1	5	1969
45	1	7	1	6	11099
45	1	7	1	7	1417
45	1	7	1	8	64265
45	1	7	1	9	3001
45	1	7	1	10	34934
45	1	7	1	11	1155
45	1	7	1	12	12462
45	1	7	1	13	1490
45	1	7	1	14	42794
45	1	7	1	15	12964
45	1	7	1	16	56869
45	1	7	1	17	49865
45	1	7	1	18	60171
45	1	7	1	19	485
45	1	7	1	20	135835
45	1	7	1	21	22580
45	1	7	1	22	1013509
45	1	7	2	0	57583
45	1	7	2	1	9320
45	1	7	2	2	8371
45	1	7	2	3	34614
45	1	7	2	4	3907
45	1	7	2	5	10065
45	1	7	2	6	31788
45	1	7	2	7	6512
45	1	7	2	8	13516
45	1	7	2	9	34338
45	1	7	2	10	71378
45	1	7	2	11	6273
45	1	7	2	12	25092
45	1	7	2	13	52
45	1	7	2	14	113034
45	1	7	2	15	3726
45	1	7	2	16	5511
45	1	7	2	17	43674
45	1	7	2	18	7411
45	1	7	2	19	2317
45	1	7	2	20	89986
45	1	7	2	21	23700
45	1	7	2	22	405621
45	1	8	0	0	93232
45	1	8	0	1	81380
45	1	8	0	2	76830
45	1	8	0	3	9025
45	1	8	0	4	80744
45	1	8	0	5	49469
45	1	8	0	6	118963
45	1	8	0	7	91680
45	1	8	0	8	61472
45	1	8	0	9	53977
45	1	8	0	10	248518
45	1	8	0	11	15470
45	1	8	0	12	167957
45	1	8	0	13	1905
45	1	8	0	14	511128
45	1	8	0	15	120521
45	1	8	0	16	87118
45	1	8	0	17	194190
45	1	8	0	18	134286
45	1	8	0	19	46101
45	1	8	0	20	416980
45	1	8	0	21	161916
45	1	8	0	22	4619663
45	1	8	1	0	14183
45	1	8	1	1	15240
45	1	8	1	2	34260
45	1	8	1	3	1039
45	1	8	1	4	3236
45	1	8	1	5	1610
45	1	8	1	6	9137
45	1	8	1	7	1180
45	1	8	1	8	60567
45	1	8	1	9	2726
45	1	8	1	10	31856
45	1	8	1	11	879
45	1	8	1	12	10962
45	1	8	1	13	1376
45	1	8	1	14	38317
45	1	8	1	15	11629
45	1	8	1	16	48095
45	1	8	1	17	47942
45	1	8	1	18	57316
45	1	8	1	19	386
45	1	8	1	20	124365
45	1	8	1	21	20874
45	1	8	1	22	916473
45	1	8	2	0	55429
45	1	8	2	1	8753
45	1	8	2	2	8629
45	1	8	2	3	32564
45	1	8	2	4	3393
45	1	8	2	5	9092
45	1	8	2	6	29092
45	1	8	2	7	5807
45	1	8	2	8	13527
45	1	8	2	9	34744
45	1	8	2	10	67317
45	1	8	2	11	5431
45	1	8	2	12	23463
45	1	8	2	13	56
45	1	8	2	14	109187
45	1	8	2	15	3445
45	1	8	2	16	4808
45	1	8	2	17	42508
45	1	8	2	18	7628
45	1	8	2	19	2275
45	1	8	2	20	80046
45	1	8	2	21	20789
45	1	8	2	22	380525
45	1	9	0	0	98444
45	1	9	0	1	99519
45	1	9	0	2	90078
45	1	9	0	3	9208
45	1	9	0	4	84770
45	1	9	0	5	52059
45	1	9	0	6	126999
45	1	9	0	7	77813
45	1	9	0	8	66693
45	1	9	0	9	56825
45	1	9	0	10	256175
45	1	9	0	11	16065
45	1	9	0	12	175826
45	1	9	0	13	2264
45	1	9	0	14	537966
45	1	9	0	15	130327
45	1	9	0	16	92976
45	1	9	0	17	223724
45	1	9	0	18	153063
45	1	9	0	19	45809
45	1	9	0	20	455345
45	1	9	0	21	188470
45	1	9	0	22	5025463
45	1	9	1	0	14641
45	1	9	1	1	15992
45	1	9	1	2	39254
45	1	9	1	3	910
45	1	9	1	4	2884
45	1	9	1	5	1493
45	1	9	1	6	8637
45	1	9	1	7	1010
45	1	9	1	8	62398
45	1	9	1	9	2436
45	1	9	1	10	34512
45	1	9	1	11	833
45	1	9	1	12	10655
45	1	9	1	13	1457
45	1	9	1	14	38903
45	1	9	1	15	11790
45	1	9	1	16	46077
45	1	9	1	17	52317
45	1	9	1	18	60226
45	1	9	1	19	305
45	1	9	1	20	129741
45	1	9	1	21	20519
45	1	9	1	22	950082
45	1	9	2	0	54782
45	1	9	2	1	8256
45	1	9	2	2	8775
45	1	9	2	3	33863
45	1	9	2	4	3286
45	1	9	2	5	8729
45	1	9	2	6	28480
45	1	9	2	7	5314
45	1	9	2	8	13469
45	1	9	2	9	34682
45	1	9	2	10	71140
45	1	9	2	11	5364
45	1	9	2	12	22555
45	1	9	2	13	53
45	1	9	2	14	114216
45	1	9	2	15	3345
45	1	9	2	16	4729
45	1	9	2	17	39998
45	1	9	2	18	7253
45	1	9	2	19	2143
45	1	9	2	20	77691
45	1	9	2	21	19375
45	1	9	2	22	368374
45	1	10	0	0	98298
45	1	10	0	1	115951
45	1	10	0	2	98881
45	1	10	0	3	9967
45	1	10	0	4	90572
45	1	10	0	5	53910
45	1	10	0	6	128567
45	1	10	0	7	68181
45	1	10	0	8	64717
45	1	10	0	9	57495
45	1	10	0	10	245918
45	1	10	0	11	16402
45	1	10	0	12	173932
45	1	10	0	13	2229
45	1	10	0	14	546964
45	1	10	0	15	136138
45	1	10	0	16	97575
45	1	10	0	17	252367
45	1	10	0	18	153036
45	1	10	0	19	45044
45	1	10	0	20	496789
45	1	10	0	21	213322
45	1	10	0	22	5227024
45	1	10	1	0	14682
45	1	10	1	1	16484
45	1	10	1	2	35764
45	1	10	1	3	699
45	1	10	1	4	2487
45	1	10	1	5	1435
45	1	10	1	6	7901
45	1	10	1	7	853
45	1	10	1	8	57754
45	1	10	1	9	2472
45	1	10	1	10	37382
45	1	10	1	11	738
45	1	10	1	12	9559
45	1	10	1	13	1875
45	1	10	1	14	39671
45	1	10	1	15	11729
45	1	10	1	16	50234
45	1	10	1	17	53860
45	1	10	1	18	60894
45	1	10	1	19	268
45	1	10	1	20	139006
45	1	10	1	21	20586
45	1	10	1	22	944596
45	1	10	2	0	48726
45	1	10	2	1	6939
45	1	10	2	2	6899
45	1	10	2	3	33863
45	1	10	2	4	2700
45	1	10	2	5	8732
45	1	10	2	6	24683
45	1	10	2	7	4485
45	1	10	2	8	10716
45	1	10	2	9	29835
45	1	10	2	10	66245
45	1	10	2	11	5617
45	1	10	2	12	20265
45	1	10	2	13	45
45	1	10	2	14	104022
45	1	10	2	15	2603
45	1	10	2	16	4072
45	1	10	2	17	34282
45	1	10	2	18	5912
45	1	10	2	19	2007
45	1	10	2	20	71178
45	1	10	2	21	16104
45	1	10	2	22	312192
45	1	11	0	0	101258
45	1	11	0	1	125873
45	1	11	0	2	109395
45	1	11	0	3	12185
45	1	11	0	4	106116
45	1	11	0	5	63621
45	1	11	0	6	143122
45	1	11	0	7	73508
45	1	11	0	8	66951
45	1	11	0	9	61266
45	1	11	0	10	239874
45	1	11	0	11	19547
45	1	11	0	12	189454
45	1	11	0	13	2698
45	1	11	0	14	585259
45	1	11	0	15	147836
45	1	11	0	16	110421
45	1	11	0	17	269124
45	1	11	0	18	159980
45	1	11	0	19	50923
45	1	11	0	20	534151
45	1	11	0	21	228097
45	1	11	0	22	5783583
45	1	11	1	0	15605
45	1	11	1	1	15488
45	1	11	1	2	36124
45	1	11	1	3	638
45	1	11	1	4	2456
45	1	11	1	5	1546
45	1	11	1	6	7915
45	1	11	1	7	764
45	1	11	1	8	53871
45	1	11	1	9	2686
45	1	11	1	10	38663
45	1	11	1	11	803
45	1	11	1	12	9538
45	1	11	1	13	1927
45	1	11	1	14	41360
45	1	11	1	15	12844
45	1	11	1	16	53088
45	1	11	1	17	51913
45	1	11	1	18	59994
45	1	11	1	19	262
45	1	11	1	20	139247
45	1	11	1	21	19505
45	1	11	1	22	972332
45	1	11	2	0	48504
45	1	11	2	1	5743
45	1	11	2	2	5907
45	1	11	2	3	34838
45	1	11	2	4	2141
45	1	11	2	5	8903
45	1	11	2	6	23165
45	1	11	2	7	4137
45	1	11	2	8	8934
45	1	11	2	9	26640
45	1	11	2	10	69183
45	1	11	2	11	5747
45	1	11	2	12	19102
45	1	11	2	13	48
45	1	11	2	14	100605
45	1	11	2	15	2279
45	1	11	2	16	3978
45	1	11	2	17	31130
45	1	11	2	18	5217
45	1	11	2	19	1845
45	1	11	2	20	68531
45	1	11	2	21	13978
45	1	11	2	22	284621
45	1	12	0	0	95693
45	1	12	0	1	118450
45	1	12	0	2	106756
45	1	12	0	3	14504
45	1	12	0	4	103797
45	1	12	0	5	64189
45	1	12	0	6	142278
45	1	12	0	7	70070
45	1	12	0	8	60592
45	1	12	0	9	56801
45	1	12	0	10	218408
45	1	12	0	11	19419
45	1	12	0	12	186809
45	1	12	0	13	2981
45	1	12	0	14	549984
45	1	12	0	15	143299
45	1	12	0	16	107724
45	1	12	0	17	250347
45	1	12	0	18	150893
45	1	12	0	19	50489
45	1	12	0	20	509006
45	1	12	0	21	215371
